-1 0.0386599
-0.9998 0.0386401
-0.9996 0.0386223
-0.9994 0.0386066
-0.9992 0.0385927
-0.999 0.0385807
-0.9988 0.0385705
-0.9986 0.0385619
-0.9984 0.0385551
-0.9982 0.0385497
-0.998 0.038546
-0.9978 0.0385436
-0.9976 0.0385427
-0.9974 0.0385432
-0.9972 0.0385449
-0.997 0.0385479
-0.9968 0.0385521
-0.9966 0.0385574
-0.9964 0.0385638
-0.9962 0.0385713
-0.996 0.0385798
-0.9958 0.0385892
-0.9956 0.0385996
-0.9954 0.0386108
-0.9952 0.0386229
-0.994999 0.0386358
-0.994799 0.0386494
-0.994599 0.0386637
-0.994399 0.0386788
-0.994199 0.0386944
-0.993999 0.0387107
-0.993799 0.0387276
-0.993599 0.038745
-0.993399 0.0387629
-0.993199 0.0387813
-0.992999 0.0388002
-0.992799 0.0388195
-0.992599 0.0388392
-0.992399 0.0388593
-0.992199 0.0388797
-0.991999 0.0389005
-0.991799 0.0389216
-0.991599 0.0389429
-0.991399 0.0389645
-0.991199 0.0389863
-0.990999 0.0390084
-0.990799 0.0390306
-0.990599 0.039053
-0.990399 0.0390756
-0.990199 0.0390983
-0.989999 0.0391211
-0.989799 0.039144
-0.989599 0.039167
-0.989399 0.0391901
-0.989199 0.0392132
-0.988999 0.0392364
-0.988799 0.0392596
-0.988599 0.0392828
-0.988399 0.039306
-0.988199 0.0393292
-0.987999 0.0393524
-0.987799 0.0393756
-0.987599 0.0393987
-0.987399 0.0394218
-0.987199 0.0394448
-0.986999 0.0394677
-0.986799 0.0394906
-0.986599 0.0395133
-0.986399 0.039536
-0.986199 0.0395586
-0.985999 0.039581
-0.985799 0.0396034
-0.985599 0.0396256
-0.985399 0.0396477
-0.985199 0.0396696
-0.984998 0.0396914
-0.984798 0.0397131
-0.984598 0.0397346
-0.984398 0.039756
-0.984198 0.0397772
-0.983998 0.0397983
-0.983798 0.0398192
-0.983598 0.0398399
-0.983398 0.0398604
-0.983198 0.0398808
-0.982998 0.039901
-0.982798 0.0399211
-0.982598 0.0399409
-0.982398 0.0399606
-0.982198 0.0399801
-0.981998 0.0399994
-0.981798 0.0400186
-0.981598 0.0400376
-0.981398 0.0400563
-0.981198 0.0400749
-0.980998 0.0400933
-0.980798 0.0401116
-0.980598 0.0401296
-0.980398 0.0401475
-0.980198 0.0401652
-0.979998 0.0401827
-0.979798 0.0402
-0.979598 0.0402172
-0.979398 0.0402342
-0.979198 0.040251
-0.978998 0.0402676
-0.978798 0.0402841
-0.978598 0.0403004
-0.978398 0.0403165
-0.978198 0.0403324
-0.977998 0.0403482
-0.977798 0.0403639
-0.977598 0.0403793
-0.977398 0.0403947
-0.977198 0.0404098
-0.976998 0.0404248
-0.976798 0.0404397
-0.976598 0.0404544
-0.976398 0.040469
-0.976198 0.0404834
-0.975998 0.0404977
-0.975798 0.0405118
-0.975598 0.0405259
-0.975398 0.0405398
-0.975198 0.0405535
-0.974997 0.0405672
-0.974797 0.0405807
-0.974597 0.0405941
-0.974397 0.0406074
-0.974197 0.0406206
-0.973997 0.0406336
-0.973797 0.0406466
-0.973597 0.0406595
-0.973397 0.0406722
-0.973197 0.0406849
-0.972997 0.0406975
-0.972797 0.04071
-0.972597 0.0407224
-0.972397 0.0407347
-0.972197 0.040747
-0.971997 0.0407591
-0.971797 0.0407712
-0.971597 0.0407833
-0.971397 0.0407952
-0.971197 0.0408071
-0.970997 0.040819
-0.970797 0.0408308
-0.970597 0.0408425
-0.970397 0.0408542
-0.970197 0.0408658
-0.969997 0.0408775
-0.969797 0.040889
-0.969597 0.0409005
-0.969397 0.040912
-0.969197 0.0409235
-0.968997 0.0409349
-0.968797 0.0409464
-0.968597 0.0409578
-0.968397 0.0409691
-0.968197 0.0409805
-0.967997 0.0409919
-0.967797 0.0410032
-0.967597 0.0410145
-0.967397 0.0410259
-0.967197 0.0410372
-0.966997 0.0410486
-0.966797 0.0410599
-0.966597 0.0410713
-0.966397 0.0410826
-0.966197 0.041094
-0.965997 0.0411054
-0.965797 0.0411168
-0.965597 0.0411282
-0.965397 0.0411397
-0.965197 0.0411512
-0.964996 0.0411627
-0.964796 0.0411743
-0.964596 0.0411858
-0.964396 0.0411974
-0.964196 0.0412091
-0.963996 0.0412208
-0.963796 0.0412325
-0.963596 0.0412443
-0.963396 0.0412561
-0.963196 0.041268
-0.962996 0.0412799
-0.962796 0.0412919
-0.962596 0.041304
-0.962396 0.041316
-0.962196 0.0413282
-0.961996 0.0413404
-0.961796 0.0413527
-0.961596 0.041365
-0.961396 0.0413774
-0.961196 0.0413899
-0.960996 0.0414024
-0.960796 0.041415
-0.960596 0.0414277
-0.960396 0.0414404
-0.960196 0.0414532
-0.959996 0.0414661
-0.959796 0.0414791
-0.959596 0.0414921
-0.959396 0.0415053
-0.959196 0.0415185
-0.958996 0.0415317
-0.958796 0.0415451
-0.958596 0.0415586
-0.958396 0.0415721
-0.958196 0.0415857
-0.957996 0.0415994
-0.957796 0.0416132
-0.957596 0.0416271
-0.957396 0.0416411
-0.957196 0.0416551
-0.956996 0.0416693
-0.956796 0.0416835
-0.956596 0.0416978
-0.956396 0.0417122
-0.956196 0.0417267
-0.955996 0.0417413
-0.955796 0.041756
-0.955596 0.0417708
-0.955396 0.0417857
-0.955196 0.0418007
-0.954995 0.0418157
-0.954795 0.0418309
-0.954595 0.0418461
-0.954395 0.0418615
-0.954195 0.0418769
-0.953995 0.0418925
-0.953795 0.0419081
-0.953595 0.0419238
-0.953395 0.0419397
-0.953195 0.0419556
-0.952995 0.0419716
-0.952795 0.0419877
-0.952595 0.0420039
-0.952395 0.0420202
-0.952195 0.0420366
-0.951995 0.0420531
-0.951795 0.0420697
-0.951595 0.0420863
-0.951395 0.0421031
-0.951195 0.04212
-0.950995 0.0421369
-0.950795 0.042154
-0.950595 0.0421711
-0.950395 0.0421883
-0.950195 0.0422057
-0.949995 0.0422231
-0.949795 0.0422406
-0.949595 0.0422582
-0.949395 0.0422758
-0.949195 0.0422936
-0.948995 0.0423115
-0.948795 0.0423294
-0.948595 0.0423474
-0.948395 0.0423655
-0.948195 0.0423837
-0.947995 0.042402
-0.947795 0.0424204
-0.947595 0.0424388
-0.947395 0.0424574
-0.947195 0.042476
-0.946995 0.0424947
-0.946795 0.0425135
-0.946595 0.0425323
-0.946395 0.0425513
-0.946195 0.0425703
-0.945995 0.0425893
-0.945795 0.0426085
-0.945595 0.0426277
-0.945395 0.0426471
-0.945195 0.0426664
-0.944994 0.0426859
-0.944794 0.0427054
-0.944594 0.042725
-0.944394 0.0427447
-0.944194 0.0427644
-0.943994 0.0427842
-0.943794 0.0428041
-0.943594 0.042824
-0.943394 0.042844
-0.943194 0.042864
-0.942994 0.0428842
-0.942794 0.0429043
-0.942594 0.0429246
-0.942394 0.0429449
-0.942194 0.0429652
-0.941994 0.0429856
-0.941794 0.0430061
-0.941594 0.0430266
-0.941394 0.0430472
-0.941194 0.0430678
-0.940994 0.0430885
-0.940794 0.0431092
-0.940594 0.04313
-0.940394 0.0431508
-0.940194 0.0431717
-0.939994 0.0431926
-0.939794 0.0432135
-0.939594 0.0432345
-0.939394 0.0432556
-0.939194 0.0432767
-0.938994 0.0432978
-0.938794 0.0433189
-0.938594 0.0433401
-0.938394 0.0433614
-0.938194 0.0433826
-0.937994 0.0434039
-0.937794 0.0434253
-0.937594 0.0434466
-0.937394 0.043468
-0.937194 0.0434895
-0.936994 0.0435109
-0.936794 0.0435324
-0.936594 0.0435539
-0.936394 0.0435754
-0.936194 0.043597
-0.935994 0.0436185
-0.935794 0.0436401
-0.935594 0.0436618
-0.935394 0.0436834
-0.935194 0.0437051
-0.934993 0.0437267
-0.934793 0.0437484
-0.934593 0.0437701
-0.934393 0.0437918
-0.934193 0.0438136
-0.933993 0.0438353
-0.933793 0.0438571
-0.933593 0.0438788
-0.933393 0.0439006
-0.933193 0.0439224
-0.932993 0.0439441
-0.932793 0.0439659
-0.932593 0.0439877
-0.932393 0.0440095
-0.932193 0.0440313
-0.931993 0.0440531
-0.931793 0.0440749
-0.931593 0.0440967
-0.931393 0.0441185
-0.931193 0.0441403
-0.930993 0.0441621
-0.930793 0.0441839
-0.930593 0.0442057
-0.930393 0.0442275
-0.930193 0.0442492
-0.929993 0.044271
-0.929793 0.0442928
-0.929593 0.0443145
-0.929393 0.0443362
-0.929193 0.044358
-0.928993 0.0443797
-0.928793 0.0444014
-0.928593 0.0444231
-0.928393 0.0444447
-0.928193 0.0444664
-0.927993 0.044488
-0.927793 0.0445097
-0.927593 0.0445313
-0.927393 0.0445529
-0.927193 0.0445744
-0.926993 0.044596
-0.926793 0.0446175
-0.926593 0.044639
-0.926393 0.0446605
-0.926193 0.0446819
-0.925993 0.0447034
-0.925793 0.0447248
-0.925593 0.0447462
-0.925393 0.0447676
-0.925193 0.0447889
-0.924992 0.0448102
-0.924792 0.0448315
-0.924592 0.0448528
-0.924392 0.044874
-0.924192 0.0448952
-0.923992 0.0449164
-0.923792 0.0449375
-0.923592 0.0449586
-0.923392 0.0449797
-0.923192 0.0450008
-0.922992 0.0450218
-0.922792 0.0450428
-0.922592 0.0450637
-0.922392 0.0450847
-0.922192 0.0451055
-0.921992 0.0451264
-0.921792 0.0451472
-0.921592 0.045168
